src,tgt,mt,model_name,comet,bleurt,score
צפיתי מספיק בטלוויזיה כדי לדעת שהאפ.בי.אי אינם חוקרים מקרי התאבדות של צעירים.,I've seen enough TV to know... the fbi doesn't investigate teen suicides.,I've watched enough TV to know that the FBI doesn't investigate teenage suicides.,facebook/nllb-200-3.3b,0.9258726239204407,0.82609623670578,0.8759844303131104
-לנצח!,- Forever!,- For the rest of my life!,facebook/nllb-200-3.3b,0.7216373682022095,0.7278423309326172,0.7247398495674133
"כן, ונחשים חיסלו אותו.","Yeah, and, uh, he got killed by snakes.","Yeah, and snakes took him out.",facebook/nllb-200-3.3b,0.7459725141525269,0.5948917865753174,0.6704321503639221
"זה ישמע מוזר, אבל הייתי מובכת מאוד.","It's gonna sound weird, but I was just really embarrassed.","This is gonna sound weird, but I was very embarrassed.",facebook/nllb-200-3.3b,0.9337723851203918,0.8428298830986023,0.8883011341094971
"תחנת-הבת בבוסטון, משטרת בוסטון, אף-בי-איי, משרד המשפטים, המחלקה לביטחון המולדת,",- Boston affiliate. Boston PD. FBI.,"The Boston police, the FBI, the Justice Department, the Department of Homeland Security, the FBI, the FBI, the FBI, the FBI.",facebook/nllb-200-3.3b,0.6382432579994202,0.46750444173812866,0.5528738498687744
"אם אתה נותן את זה אלי כ/כפי שמתנה , הייתי זריקה עדיין זאת הלאה.","If you give it to me as a gift, I'd still throw it away.","If you give it to me as a gift, I'd still throw it away.",facebook/nllb-200-3.3b,0.9219979643821716,1.004899024963379,0.9634484946727753
"כן, החלק שלפני המוות.","Yeah,the part before death. Oh!","Yeah, the part before death.",facebook/nllb-200-3.3b,0.9140229821205139,0.8076248168945312,0.8608238995075226
"אחי, אני אומר לך, באטרס הביא לסקוט מכות רצח ואז הוא נעל את עצמו לבד בשירותים.","Dude, I'm telling you Butters beat the crap out Scott and then he locked himself in the bathroom.","Dude, I'm telling you, Butters beat Scott to a pulp and then he locked himself in the bathroom.",facebook/nllb-200-3.3b,0.8663712739944458,0.7026273608207703,0.784499317407608
"נראה לי שרק את החשבון, מייק.","I think just the check, Mike. Thanks.","I think I just got the bill, Mike.",facebook/nllb-200-3.3b,0.6893970370292664,0.5495286583900452,0.6194628477096558
"מקס, למה פשוט לא תחזיר את הטבעת המחורבנת הזאת?","Max, why not just give back the goddamn ring?","Max, why don't you just give me that fucking ring back?",facebook/nllb-200-3.3b,0.9084640145301819,0.7767474055290222,0.842605710029602
איפההיית?,Where have you been?,Where have you been?,facebook/nllb-200-3.3b,0.9860734939575195,0.9760774970054626,0.9810754954814911
אישה אחת לבדה חסלה יחידת לווי חמושה של ה-די.אי.איי... וחטפה ילד קטן...,This woman single-handedly took out an armed DIA escort detail and kidnapped a young boy.,A single woman has evaded an armed D.I.A. escort unit... and kidnapped a small boy...,facebook/nllb-200-3.3b,0.7981286644935608,0.638629138469696,0.7183789014816284
- אתה משקר,- ...you're a liar.,- You are lying.,facebook/nllb-200-3.3b,0.8854559659957886,0.7400556802749634,0.812755823135376
אל תגידי לי שלא היית עושה את אותו הדבר.,Don't tell me you wouldn't have done the same thing.,Don't tell me you wouldn't have done the same thing.,facebook/nllb-200-3.3b,0.9690595269203186,0.9835290312767029,0.9762942790985107
"-תודה, סמל, אני אמשיך מכאן.",I'll take it from here. What's he doing?,"- Thank you, Sergeant. I'll take it from here.",facebook/nllb-200-3.3b,0.7551057934761047,0.570405125617981,0.6627554595470428
נדפקת.,You screwed up.,You're fucked up.,facebook/nllb-200-3.3b,0.8152047991752625,0.51836097240448,0.6667828857898712
"בגלל זה אני הולך לדבר ננסי ואני הולך, אני הולך, הכול הולך לעבודה , בסדר?","That's why I'm gonna talk to Nancy and I'm gonna - I'm gonna- It's all gonna work out, okay?","That's why I'm going to talk to Nancy and I'm going, I'm going, everything's going to work, okay?",facebook/nllb-200-3.3b,0.8045966029167175,0.7892371416091919,0.7969168722629547
"כן, זו חתיכת רגל לנסיכה, או רוזנת, או דוכסית, או מה שזה.","Yes, it's quite a leg for a princess, countess, or duchess or whatever it is.","Yeah, that's a hell of a leg for a princess or a countess or a duchess or whatever.",facebook/nllb-200-3.3b,0.8285216093063354,0.7469741702079773,0.7877478897571564
אין לי שום ספק בכך.,You would know.,I have no doubt about that.,facebook/nllb-200-3.3b,0.6320709586143494,0.4984756112098694,0.5652732849121094
זה אני.,It's me.,It's me. I know.,facebook/nllb-200-3.3b,0.8317728042602539,0.731774091720581,0.7817734479904175
לוקח שתי דקות כדי להמציא מסמכים.,Takes two minutes to make paper,It takes two minutes to make up documents.,facebook/nllb-200-3.3b,0.837897777557373,0.632226824760437,0.735062301158905
אוקיי.,OK.,I'll see you later.,facebook/nllb-200-3.3b,0.5160645842552185,0.33870238065719604,0.4273834824562073
"כן, אבא הביא לה פרחים. -כן.","Yeah, Pop brought her flowers.","- Yeah, my dad brought her flowers.",facebook/nllb-200-3.3b,0.9333033561706543,0.6122310757637024,0.7727672159671783
? צי'ף ?,Chief?,Chief?,facebook/nllb-200-3.3b,0.9870917201042175,0.96854567527771,0.9778186976909637
"עדיין לא מאוחר, יהיה לך בית חדש, חברים חדשים, חיים חדשים.","Before too long, you're gonna have a new house new friends, new life.","It's not too late. You'll have a new home, new friends, a new life.",facebook/nllb-200-3.3b,0.8846930861473083,0.7664040923118591,0.8255485892295837
הנה הילד האמיץ שלי.,"- There's my brave, little man.",There's my brave boy.,facebook/nllb-200-3.3b,0.8546032309532166,0.7521397471427917,0.8033714890480042
היה אמור לצאת דם.,It was supposed to.,There was supposed to be blood.,facebook/nllb-200-3.3b,0.629119336605072,0.45169633626937866,0.5404078364372253
"הייתי ליד הדלת שלה וכולנו כמו, ""זאת המשפחה שלי, כלבה"".","I was at her front door and we're all like, ""This is my family, bitch.""","I was at her door and we were all like, ""This is my family, bitch"".",facebook/nllb-200-3.3b,0.8747619390487671,0.8507364392280579,0.8627491891384125
"הגענו, מרי.","We're here, Mary!","We made it, Mary.",facebook/nllb-200-3.3b,0.65729820728302,0.6132240891456604,0.6352611482143402
"הם רק ילדים, קלואי.","They're just kids, Chloe.","They're just children, Chloe.",facebook/nllb-200-3.3b,0.9744387269020081,0.9200581908226013,0.9472484588623047
אז אתה חושב שמישהו מהמוזמנים רצח אותה?,So you think one of the guests could've killed her?,So you think one of the guests killed her?,facebook/nllb-200-3.3b,0.9321923851966858,0.7421179413795471,0.8371551632881165
"נשמות לא מקבלות הזדמנות שנייה, כדי להגשים את מטרות החיים.",Souls don't get second chances to achieve life goals.,Souls don't get a second chance to fulfill their life's purpose.,facebook/nllb-200-3.3b,0.9115703105926514,0.8177337050437927,0.864652007818222
"הם חזרו פרופ' ארטורו, חזרת מהגלישה וקווין מאלורי!",- They're back! Professor Arturo. You're back from your slide.,"They're back, Professor Arturo, you're back from surfing and Kevin Mallory!",facebook/nllb-200-3.3b,0.7114941477775574,0.332483172416687,0.5219886600971222
- אתה עושה מה?,- You do what?,- You do what?,facebook/nllb-200-3.3b,0.9937673211097717,0.9765539765357971,0.9851606488227844
"♪ מטוטלת מתנדנד איטי, מרגש מנוונת ♪ ♪ דרך העיר עם התגנבות פלילית ♪","♪ Pendulum swinging slow, a degenerate moving ♪ ♪ Through the city with criminal stealth ♪","♪ Slowly swaying, thrillingly perverted ♪ ♪ Through the city with criminal sneaking ♪",facebook/nllb-200-3.3b,0.702917754650116,0.38554656505584717,0.5442321598529816
אסור לעשן כאן.,You're not allowed to smoke in here.,You can't smoke in here.,facebook/nllb-200-3.3b,0.9331743717193604,0.8483232259750366,0.8907487988471985
אני מאמין לך.,"Oh,I believe you.",I believe you.,facebook/nllb-200-3.3b,0.9230095148086548,0.8228119015693665,0.8729107081890106
- JUST לשאת איתי לרגע.,- Just bear with me for a moment.,-Just bear with me for a moment.,facebook/nllb-200-3.3b,0.9588307738304138,0.9713441729545593,0.9650874733924866
"אם לא, הוא יישרף.","If not,he will be burned.","If not, he will burn.",facebook/nllb-200-3.3b,0.9149249196052551,0.8609421253204346,0.8879335224628448
תוכלי להשאיל לי חמישייה?,Could you lend me five?,Can you lend me a five?,facebook/nllb-200-3.3b,0.87815922498703,0.8003879189491272,0.8392735719680786
הייתי רוצה שתרשה לי להישאר פה באוויר הצח.,I wish you'd let me stay in the fresh air.,I wish you'd let me stay here in the fresh air.,facebook/nllb-200-3.3b,0.9477911591529846,0.8594067692756653,0.903598964214325
"-אתה מתכוון ""מלחמה"", אחי.","-You mean ""War,"" brother.","- You mean ""war"", man.",facebook/nllb-200-3.3b,0.9334797263145447,0.770209550857544,0.8518446385860443
היא לא יודעת מה היא רוצה.,She doesn't know what she wants.,She doesn't know what she wants.,facebook/nllb-200-3.3b,0.984856367111206,0.9653204083442688,0.9750883877277374
עזרה!,Help!,- What?,facebook/nllb-200-3.3b,0.6964464783668518,0.400204598903656,0.5483255386352539
ואתה לא חושב שאתה יכול לזכות.,- and you don't think you can win.,And you don't think you can win.,facebook/nllb-200-3.3b,0.9470786452293396,0.9117845296859741,0.9294315874576569
"תקשיב, פוז'ול... לא קרה שום דבר ביני לבין אשתך בהיעדרך.","Listen, Nothing has happened between your wife and me.","Listen, Fujol... Nothing happened between me and your wife while you were away.",facebook/nllb-200-3.3b,0.7969856858253479,0.6290198564529419,0.7130027711391449
כמה פעמים אני צריך להגיד שאני מצטער?,How many times do I have to say I'm sorry?,How many times do I have to say I'm sorry?,facebook/nllb-200-3.3b,0.9805489778518677,0.965782105922699,0.9731655418872833
-אנחנו נצטרך מטרה.,- We'll need an arrest subject.,- We'll need a target.,facebook/nllb-200-3.3b,0.8207582831382751,0.4117947816848755,0.6162765324115753
"הייתי חייב לשאול אותו,","I had to ask him,","I had to ask him,",facebook/nllb-200-3.3b,0.9860288500785828,0.9695386290550232,0.977783739566803
"כמובן, אמנדה.","SERGE: Of course, Amanda.","Of course you are, Amanda.",facebook/nllb-200-3.3b,0.7892941832542419,0.6193423271179199,0.7043182551860809
היאנשואה?,Is she married?,Is she married?,facebook/nllb-200-3.3b,0.988619327545166,0.9510713219642639,0.969845324754715
"כן, אין דאגות, אתה פשוט תולים השאיר כאן, רק הראש למטה.","Yeah, no worries, you just hang a left here, just head down there.","Yeah, no worries, you just hang it left here, just head down.",facebook/nllb-200-3.3b,0.8214269280433655,0.7069675326347351,0.7641972303390503
בשמלה הכחולה.,The one in blue.,In the blue dress.,facebook/nllb-200-3.3b,0.7882166504859924,0.5147890448570251,0.6515028476715088
"תודה, ד""ר.",- Thank you.,"Thank you, Doc.",facebook/nllb-200-3.3b,0.871870219707489,0.736972987651825,0.804421603679657
להפוך אותה לפגישת המשימות הקצרה ביותר שהייתה אי פעם. הבנתי.,Make it our shortest ever assignments meeting.,Make it the shortest task meeting ever.,facebook/nllb-200-3.3b,0.8797816038131714,0.6985577344894409,0.7891696691513062
בוא הנה!,Come here. Come here.,Get in here!,facebook/nllb-200-3.3b,0.7188627123832703,0.6431951522827148,0.6810289323329926
לאסוף כסף למשפחות.,Raise some money for the families.,To raise money for the families.,facebook/nllb-200-3.3b,0.9056019186973572,0.8120514154434204,0.8588266670703888
"כן, אבל נייר מנצח את האבן ומשלם את המשכורות שלנו.",But paper beats rock and pays our salaries.,"Yeah, but paper beats rock and pays our salaries.",facebook/nllb-200-3.3b,0.9524832367897034,0.8774440884590149,0.9149636626243591
אתה לא?,You're not?,You didn't?,facebook/nllb-200-3.3b,0.8132538199424744,0.5242592692375183,0.6687565445899963
למה אתה תמיד בורח ממני?,Why do you always run away from me?,Why do you always run from me?,facebook/nllb-200-3.3b,0.9673148989677429,0.9139003753662109,0.9406076371669769
"אני עוזב, האמת.","Uh, moving out, actually.","I'm leaving, actually.",facebook/nllb-200-3.3b,0.8169831037521362,0.598981499671936,0.7079823017120361
"והיא השתנתה לטובה, הודות לך.","And she is changed for the better, thanks to you.","And she's changed for the better, thanks to you.",facebook/nllb-200-3.3b,0.9434946179389954,0.8970898985862732,0.9202922582626343
"עכשיו, תקשיבו, הם לא יפגעו בכם אם אין לכם את הזהב.","Now, listen, they're not gonna hurt you if you don't have the gold.","Now, listen, they won't hurt you if you don't have the gold.",facebook/nllb-200-3.3b,0.9117738604545593,0.877845287322998,0.8948095738887787
"בתך, לוקרציה בורג'ה.","Your daughter, Lucrezia Borgia.","Your daughter, Lucrezia Borgia.",facebook/nllb-200-3.3b,0.9805893301963806,1.0315293073654175,1.006059318780899
אתה מתגעגע אליה?,You miss her?,Do you miss her?,facebook/nllb-200-3.3b,0.9663265943527222,0.8262708783149719,0.896298736333847
זה אנשים עוזרים לזכויות לבעלי חיים היום.,It's people helping animal rights today.,It's people helping animal rights today.,facebook/nllb-200-3.3b,0.9592369198799133,0.9820651412010193,0.9706510305404663
יש סיכוי קל ש חמצן וחנקן נמצאו באופן טבעי באוויר יכול לזרז.,There's a slight chance that oxygen and nitrogen naturally found in the air could catalyze.,There's a slight chance that oxygen and nitrogen found naturally in the air could accelerate.,facebook/nllb-200-3.3b,0.8160375952720642,0.6856667399406433,0.7508521676063538
תודה רבה לך.,Thank you very much.,Thank you so much.,facebook/nllb-200-3.3b,0.9735391736030579,0.877667248249054,0.9256032109260559
"לזוז, ואני יורה.","Move, and I shoot.","Move, and I'll shoot.",facebook/nllb-200-3.3b,0.9155307412147522,0.7896338105201721,0.8525822758674622
"לא, הוא אמר לך לירות קייל.","No, he told you to shoot Kyle.","No, he told you to shoot Kyle.",facebook/nllb-200-3.3b,0.9698443412780762,0.9742063283920288,0.9720253348350525
"מה שאומר, כמובן...","No. Which means, of course--","Which means, of course...",facebook/nllb-200-3.3b,0.8306645750999451,0.8155326247215271,0.8230985999107361
אדוני?,Sir.,"Sir, what?",facebook/nllb-200-3.3b,0.7081488966941833,0.5643010139465332,0.6362249553203583
"""לבדוק את הסיפון בכיור,",Get the sink trap checked.,"""Check the deck in the sink,",facebook/nllb-200-3.3b,0.566015899181366,0.3798104226589203,0.4729131609201431
האדם הזה רעב לכוח ופרנואידי לחלוטין.,This man is super power-hungry and super paranoid.,This man is power hungry and completely paranoid.,facebook/nllb-200-3.3b,0.9185521006584167,0.8658930659294128,0.8922225832939148
מה לגבי אלה שלא קורצו מהחומר המתאים?,What about those who do not have the right character?,What about those who didn't cut from the right material?,facebook/nllb-200-3.3b,0.5854890942573547,0.4739530682563782,0.5297210812568665
"אל תדאג, פשוט לך אחריה.","Do not worry, just go after her.","Don't worry, just follow her.",facebook/nllb-200-3.3b,0.887895405292511,0.7547189593315125,0.8213071823120117
"ילדים, קדימה.","Kids, come on.","Children, come on.",facebook/nllb-200-3.3b,0.9582071900367737,0.880634069442749,0.9194206297397614
"לא, לא, השם האמיתי שלך.","No. No, your real name.","No, no, your real name.",facebook/nllb-200-3.3b,0.9687537550926208,0.8812574744224548,0.9250056147575378
האם השתגעת?,Have you gone mad?,Are you out of your mind?,facebook/nllb-200-3.3b,0.7601830959320068,0.46956372261047363,0.6148734092712402
זה מעניין.,It's been interesting.,That is interesting.,facebook/nllb-200-3.3b,0.8784182667732239,0.7566789388656616,0.8175486028194427
טוב זה כי אתה באמת נחמד!,-That's 'cause you are nice.,Good is because you're really nice!,facebook/nllb-200-3.3b,0.7949805855751038,0.5887935161590576,0.6918870508670807
"רק שהוא התכווץ והפך לקטן, והוא ממש מעצבן, כאילו שאין לו אמא?","Except shrunk into a miniature, and he's really obnoxious like he has no mother?","Only he shrunk and became tiny, and he's really annoying, like he doesn't have a mom?",facebook/nllb-200-3.3b,0.839162290096283,0.6526762843132019,0.7459192872047424
"בסדר,אזפישלתי.","Okay, I fucked up.","Okay, so I screwed up.",facebook/nllb-200-3.3b,0.9084777235984802,0.8055389523506165,0.8570083379745483
תסלח לי רגע.,Excuse me one second.,Excuse me for a second.,facebook/nllb-200-3.3b,0.9135363101959229,0.8162232041358948,0.8648797571659088
אתה פשוט צריך ללכת על הכפות הקדמיות שלך במקום על האחוריות.,You just walk on your front paws instead of your rear ones. Like this.,You just have to walk on your front paws instead of your backs.,facebook/nllb-200-3.3b,0.8610054850578308,0.7204388976097107,0.7907221913337708
זה מאד נחמד מצד קוואלי.,That's very nice of Qwali.,That's very nice of Kavali.,facebook/nllb-200-3.3b,0.9268194437026978,0.6888546347618103,0.807837039232254
מואייר!,Moyer!,- I'm not going anywhere.,facebook/nllb-200-3.3b,0.45569154620170593,0.08853863924741745,0.2721150927245617
"זה בדיוק התכונה הזאת שלך ש גורם לי לאהוב אותך כל כך בין אם נתחתן או לא, אני תמיד שייך לך","It's just this trait of yours that makes me love you so much ""Whether we get married or not, I will always belong to you""","It is precisely this quality of yours that makes me love you so much that whether we get married or not, I will always belong to you",facebook/nllb-200-3.3b,0.8769803047180176,0.8329125046730042,0.8549464046955109
התאמה גמורה.,Perfect fit.,A perfect match.,facebook/nllb-200-3.3b,0.8012608885765076,0.7622299194335938,0.7817454040050507
לכוח - ?,What?,- For the power?,facebook/nllb-200-3.3b,0.6404065489768982,0.18140658736228943,0.4109065681695938
הניסיון האחרון שלי לעשות זאת לא בדיוק הסתדר.,My last attempt to do so didn't exactly work out.,My last attempt to do that didn't exactly work out.,facebook/nllb-200-3.3b,0.9526178240776062,0.8928492665290833,0.9227335453033447
תביאו אותם לכלבים.,Give them to the dogs.,Give them to the dogs.,facebook/nllb-200-3.3b,0.9615276455879211,0.9627487659454346,0.9621382057666779
זה סוד.,It's a secret.,It's a secret.,facebook/nllb-200-3.3b,0.9868252873420715,0.9981096386909485,0.99246746301651
"הם רצו להגיע לקוראן, אבל שני שוטרים הגיעו.","They also tried to get to the Quran, but a couple of uniforms showed up.","They wanted to get to the Koran, but two cops showed up.",facebook/nllb-200-3.3b,0.8326534032821655,0.6643065810203552,0.7484799921512604
"-אבל אין לי זמן לבזבז את הכסף, שאני עושה כאן.",I ain't got time to spend what I make here.,But I don't have time to waste the money I make here.,facebook/nllb-200-3.3b,0.8343330025672913,0.7678442001342773,0.8010886013507843
מליסה לא יכולה לדעת שום דבר על זה.,Melissa can't know anything about this.,Melissa can't know anything about this.,facebook/nllb-200-3.3b,0.9849708080291748,0.9947349429130554,0.9898528754711151
אני מנסה להגן עלייך.,I'm trying to protect you.,I'm trying to protect you.,facebook/nllb-200-3.3b,0.9830830693244934,0.9819059371948242,0.9824945032596588
למה לי?,Why me?,Why would I?,facebook/nllb-200-3.3b,0.871311366558075,0.5697432160377502,0.7205272912979126
עכשיו אני עיוור מדי!,Now I'm blind too!,Now I'm blind too!,facebook/nllb-200-3.3b,0.9903210997581482,0.9727384448051453,0.9815297722816467
יש לך את המפתח שלנו?,Do you have a key to our house?,Do you have our key?,facebook/nllb-200-3.3b,0.8912140727043152,0.7221498489379883,0.8066819608211517
אנחנו מטקסס.,We're from Texas.,We're from Texas.,facebook/nllb-200-3.3b,0.9891658425331116,1.0065091848373413,0.9978375136852264
חייבים לשמוח כשתיק מתחיל להתחמם.,Gotta love it when a case gets warm.,You gotta be happy when the bag starts to heat up.,facebook/nllb-200-3.3b,0.7720264792442322,0.5967799425125122,0.6844032108783722
גאווה.,Pride!,Pride of it.,facebook/nllb-200-3.3b,0.6020326018333435,0.4840845465660095,0.5430585741996765
[חבטות זכוכית] אתה מאמין לה עליי?,[Glass thuds] You believe her over me?,[Glass whipping] You believe her about me?,facebook/nllb-200-3.3b,0.709584653377533,0.6720409393310547,0.6908127963542938
מחשב נייד.,Notebook.,A laptop. I'm not sure.,facebook/nllb-200-3.3b,0.5751877427101135,0.48666292428970337,0.5309253334999084
פשוט תוציאי אותה.,Just get her out.,Just take her out.,facebook/nllb-200-3.3b,0.8623868823051453,0.7540479898452759,0.8082174360752106
בבוקר.,In the morning.,In the morning.,facebook/nllb-200-3.3b,0.9681389927864075,0.997389018535614,0.9827640056610107
אמרתי לך להיפטר מכל דבר שקשור לחיים הקודמים שלנו.,I told you that everything about our life has to go.,I told you to get rid of everything that had to do with our past lives.,facebook/nllb-200-3.3b,0.7336289286613464,0.6429849863052368,0.6883069574832916
"כפי שאמרתי, אני מחויב לתמוך קצין בחור.","As I said, I'm bound to support a fellow officer.","Like I said, I'm obligated to support a fellow officer.",facebook/nllb-200-3.3b,0.9390575289726257,0.7901259064674377,0.8645917177200317
הגורל שלך נקבע.,Your fate is sealed.,Your fate is sealed.,facebook/nllb-200-3.3b,0.9831987619400024,0.9732249975204468,0.9782118797302246
אבל אנחנו נצטרך ללכת לקולנוע ליד אולם קראטה.,"I know, but look, honey, we can still go out. We'll just go to the theater next to the karate studio.",But we're gonna have to go to the movie theater next to the karate hall.,facebook/nllb-200-3.3b,0.7251942157745361,0.5602622628211975,0.6427282392978668
ראש העיר לא מרוצה.,Mayor not happy.,The mayor is not happy.,facebook/nllb-200-3.3b,0.9413231015205383,0.8236131072044373,0.8824681043624878
רנה:,RENEE:,I'm not sure.,facebook/nllb-200-3.3b,0.5341324806213379,0.07217252254486084,0.30315250158309937
Abullansa הוא המטה Hwachun.,Abullansa is the Hwachun headquarters.,Abullansa is the Hwachun headquarters.,facebook/nllb-200-3.3b,0.9773840308189392,1.04630708694458,1.0118455588817596
אני אקנה את המושבים שלך.,I'll buy your seats.,I'll buy your seats.,facebook/nllb-200-3.3b,0.9790578484535217,0.9578799605369568,0.9684689044952393
"וואו, תראו איזה נוף.","Wow, look at this view.","Wow, look at that view.",facebook/nllb-200-3.3b,0.9644352793693542,0.8583846688270569,0.9114099740982056
ואנחנו קנינו את הסיפור!,"We bought it, hook, line and sinker.",And we bought the story!,facebook/nllb-200-3.3b,0.6229029297828674,0.3943521976470947,0.5086275637149811
זה מעולם לא קרה.,This never happened.,It never happened.,facebook/nllb-200-3.3b,0.9701302647590637,0.8326354026794434,0.9013828337192535
את מחייכת.,You're smiley.,You are smiling.,facebook/nllb-200-3.3b,0.8407431244850159,0.7500324249267578,0.7953877747058868
"בחור אחד שדברים יוצאים לו מהידיים, בחור נוסף שמקפיא דברים... ואז יש עוד בחור שמבחינתי נראה שעשוי מחשמל.","1 guy with things coming out of his hand, 1 who freezes stuff... and 1 man who seems to be made out of electricity.","One guy who's got things out of hand, another guy who's freezing things... and then there's another guy who looks like he's electrocuted to me.",facebook/nllb-200-3.3b,0.5949944853782654,0.5237175822257996,0.5593560338020325
אני לא מאמינה בכך.,I will not believe that.,I don't believe in that.,facebook/nllb-200-3.3b,0.9142202734947205,0.7088402509689331,0.8115302622318268
"אוסטין, היי.","Oh, austin, hi.","Austin, hey. How are you?",facebook/nllb-200-3.3b,0.6680018901824951,0.5763107538223267,0.6221563220024109
איך קלי?,How's Callie?,How is Kelly?,facebook/nllb-200-3.3b,0.8659356832504272,0.44891321659088135,0.6574244499206543
"את יודעת, בכל הכנות... אנחנו לא ממש מכירים זה את זה.","You know, truthfully... we really don't know each other.","You know, in all honesty... we don't really know each other.",facebook/nllb-200-3.3b,0.9388962388038635,0.8656873106956482,0.9022917747497559
אני אישאר כאן קצת.,I stay here a while.,I'll stay here for a while.,facebook/nllb-200-3.3b,0.9120044112205505,0.8202548623085022,0.8661296367645264
ראשי ההתיישבות הציונים התלבטו הרבה בשאלה איזו שפה תיבחר כשפת המדינה הציונית העתידה לקום.,The heads of the Zionist settlements debated a great deal as to which language would be chosen as the language of the future state.,The Zionist settler chiefs pondered a great deal over the question of which language would be chosen as the language of the future Zionist state.,facebook/nllb-200-3.3b,0.88095623254776,0.7878644466400146,0.8344103395938873
"בלי להעליב, אבל עוד מישהו שם לב, כאילו, אני אגיד את זה, היא לא לבנה.","No offense, but, if anyone else noticed, like, I'll say it, she's not white.","No offense, but anyone else noticed, like, I'll say this, she's not white.",facebook/nllb-200-3.3b,0.8723087906837463,0.7963075041770935,0.8343081474304199
יש מסיבה עם החברים מהקולג שאית'ן טרנר לא רוצה ללכת אליה?,A party with our college friends and Ethan Turner doesn't wanna go?,Is there a party with the college friends that Ethan Turner doesn't want to go to?,facebook/nllb-200-3.3b,0.8423358798027039,0.7351334691047668,0.7887346744537354
-כן ?,-Yeah?,- I did?,facebook/nllb-200-3.3b,0.8456808924674988,0.43099844455718994,0.6383396685123444
וזה הרס את החברות שלנו.,And it ruined our friendship.,And that ruined our friendships.,facebook/nllb-200-3.3b,0.9567322731018066,0.8133369088172913,0.885034590959549
הילדים האלו תמיד מטרידים אנשים כאן היזהרו בנות.,"- These kids are always hustling people back here. Be careful, ladies.","These kids are always bothering people around here. Be careful, girls.",facebook/nllb-200-3.3b,0.8218735456466675,0.7853326797485352,0.8036031126976013
דוח הנתיחה גילה רסיסים עצמות נוספים במעי והבטן של הדוב.,An autopsy revealed more bone fragments in the bear's stomach and intestine.,The autopsy report found additional bone fragments in the bear's intestines and abdomen.,facebook/nllb-200-3.3b,0.8841128945350647,0.7627190351486206,0.8234159648418427
לפני עשר דקות.,Ten minutes ago.,- I was ten minutes ago.,facebook/nllb-200-3.3b,0.6754639744758606,0.5562564730644226,0.6158602237701416
-כל הלילה הזה.,- This whole night.,- All this night.,facebook/nllb-200-3.3b,0.9193328022956848,0.7194257974624634,0.8193792998790741
האפקטיביות הטובה ביותר היא אם את פוגעת ישר בלב.,Most effective when you strike the heart.,The best effectiveness is if you hit right through the heart.,facebook/nllb-200-3.3b,0.8627955317497253,0.7066139578819275,0.7847047448158264
אוקיי.,Okay.,I'll see you later.,facebook/nllb-200-3.3b,0.5079806447029114,0.3671506643295288,0.4375656545162201
"-מכאן, בבקשה.","- This way, please.","- This way, please.",facebook/nllb-200-3.3b,0.9793084859848022,0.9784706234931946,0.9788895547389984
"להתראות, לינדסי.","Good-bye, Lyndsey.","See you later, Lindsay.",facebook/nllb-200-3.3b,0.7649347186088562,0.6250991821289062,0.6950169503688812
"אבל כשאתה נוהג במכוניות הקארטינג, אתה מרגיש טוב יותר עם עצמך מסיבה כלשהיא.","But when you ride the go-carts, you somehow feel better about yourself.","But when you're driving a go-kart, you feel better about yourself for some reason.",facebook/nllb-200-3.3b,0.87164306640625,0.7539433836936951,0.8127932250499725
"העקבות האלה, זה נראה כאילו זה חצי זאב וחצי מגף... רואה?",This print-- it looks like it's... Half-wolf and half-boot. See?,"Those tracks, it looks like it's half wolf and half boot... See?",facebook/nllb-200-3.3b,0.7440586686134338,0.6603273749351501,0.702193021774292
מה יש לנו על הקורבן שלנו?,What do we have on our victim?,What do we have on our victim?,facebook/nllb-200-3.3b,0.9752187132835388,0.961158812046051,0.9681887626647949
ואני רוצה נוטלה!,And I want Nutella!,And I want a shot!,facebook/nllb-200-3.3b,0.7547338008880615,0.4022979140281677,0.5785158574581146
האל פאיידים האלה הצילו הרגע את החיים של אבא שלנו.,Those Al Fayeeds just saved our father's life.,These Al Fayeds just saved our father's life.,facebook/nllb-200-3.3b,0.9135835766792297,0.8937873244285583,0.903685450553894
איך זה ייתכן?,How could it?,How is that possible?,facebook/nllb-200-3.3b,0.9312679767608643,0.7446271777153015,0.8379475772380829
נראה שפורטלנד היא לא עיר המזל שלך.,Looks like Portland's not your lucky town.,Looks like Portland's not your lucky town.,facebook/nllb-200-3.3b,0.9812963604927063,0.9714691042900085,0.9763827323913574
הו ... [ צפצוף ] אש החור !,Ooh... Oh... [beeping] Fire in the hole!,Oh... [whistles] Fire the hole!,facebook/nllb-200-3.3b,0.7866870760917664,0.6178979873657227,0.7022925317287445
תראו... בריגס אומר שזהו הצריף היכן שהם מחזיקים את גנרל לודלאם.,- Look... Briggs says this is the hut where they're holding General Ludlam.,Look... Briggs says this is the shack where they're holding General Ludlam.,facebook/nllb-200-3.3b,0.9212236404418945,0.7823824882507324,0.8518030643463135
"המפקד, תוציא קריאה. אנחנו חייבים תגבורת.","Lieutenant, put a call in, we need backup.","Sir, put out a call.",facebook/nllb-200-3.3b,0.7059406638145447,0.46587514877319336,0.585907906293869
